"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","islanded","balance_residual_mw","step_event"
"38.5",275.3,10707.4,566.6,119.57,0.599,43.0,72.22,-46.6,1481.2,65.0,55.0,26.46,8.39,3949.5,4.11,246.316,194.937,51.379,-73.397,0,27.3253,0
"38.6",274.93,10753.4,566.5,120.01,0.599,43.0,72.22,-46.71,1481.3,65.0,55.0,26.46,8.39,3946.6,4.09,246.531,194.925,51.606,-74.781,0,25.6897,0
"38.7",275.99,10688.2,566.61,119.28,0.599,42.8,72.22,-46.36,1479.4,95.0,55.0,26.48,8.39,4849.9,4.1,359.258,284.916,74.342,-70.558,0,-82.6971,1
"38.8",277.08,10709.6,566.54,119.76,0.6,42.7,72.22,-46.06,1480.0,95.0,55.0,26.53,8.39,4838.2,4.08,359.594,284.922,74.672,-66.552,0,-77.1665,0
"38.9",276.42,10736.7,566.59,120.42,0.6,42.8,72.22,-46.19,1479.9,65.0,55.0,26.48,8.39,3962.3,4.16,245.781,194.955,50.826,-68.346,0,35.2996,0
"39.0",276.0,10693.6,566.61,120.22,0.6,42.6,72.22,-46.31,1480.3,65.0,55.0,26.52,8.39,3951.3,4.08,246.671,194.94,51.731,-70.064,0,31.943,0
"39.1",275.59,10741.3,566.56,120.38,0.6,42.8,72.22,-46.43,1481.3,65.0,55.0,26.49,8.39,3975.0,4.08,246.706,194.949,51.757,-71.618,0,29.9781,0
"39.2",275.19,10742.9,566.6,119.33,0.6,42.7,72.23,-46.55,1480.2,65.0,55.0,26.48,8.39,3944.4,3.99,247.79,194.979,52.811,-73.038,0,25.8975,0
"39.3",274.91,10697.9,566.55,120.86,0.6,43.0,72.23,-46.66,1479.9,65.0,55.0,26.5,8.39,3950.2,4.1,246.463,194.961,51.502,-74.283,0,27.1281,0
"39.4",274.53,10719.6,566.59,119.61,0.6,43.1,72.23,-46.77,1480.3,65.0,55.0,26.48,8.39,3965.9,4.09,246.58,194.949,51.631,-75.459,0,24.0953,0
"39.5",275.68,10734.1,566.52,120.22,0.6,42.2,72.23,-46.42,1480.2,95.0,55.0,26.47,8.39,4864.2,4.07,359.866,284.982,74.884,-71.424,0,-83.6138,1
"39.6",276.7,10797.5,566.65,120.29,0.6,43.7,72.23,-46.15,1480.4,95.0,55.0,26.48,8.4,4854.5,4.13,358.869,285.006,73.863,-67.4,0,-77.2176,0
"39.7",276.31,10743.1,566.54,120.08,0.6,42.9,72.23,-46.27,1481.8,65.0,55.0,26.5,8.4,3952.0,4.1,246.506,194.994,51.512,-69.1,0,33.2749,0
"39.8",275.97,10745.0,566.57,120.16,0.6,42.9,72.23,-46.4,1480.2,65.0,55.0,26.51,8.4,3955.8,4.05,247.003,194.919,52.084,-70.496,0,31.0004,0
"39.9",275.71,10689.9,566.59,120.58,0.6,43.3,72.23,-46.52,1480.2,65.0,55.0,26.51,8.39,3946.7,4.09,246.587,194.97,51.617,-72.192,0,29.7585,0
"40.0",275.38,10682.0,566.5,119.76,0.6,42.9,72.23,-46.63,1479.5,65.0,55.0,26.46,8.39,3964.0,4.02,247.554,195.066,52.488,-73.484,0,26.2358,0
"40.1",274.96,10698.9,566.59,119.78,0.599,42.5,72.23,-46.74,1479.9,65.0,55.0,26.52,8.39,3948.2,4.09,246.64,195.012,51.628,-74.844,0,25.2783,0
"40.2",275.97,10745.6,566.6,119.92,0.599,42.7,72.23,-46.43,1480.2,95.0,55.0,26.48,8.4,4842.2,4.15,358.625,285.087,73.538,-70.559,0,-81.5132,1
"40.3",277.17,10709.2,566.52,119.11,0.599,43.1,72.23,-46.1,1480.2,95.0,55.0,26.55,8.4,4853.6,4.08,359.804,285.078,74.726,-66.637,0,-78.0627,0
"40.4",276.9,10771.0,566.53,118.82,0.599,43.4,72.23,-46.23,1479.6,65.0,55.0,26.48,8.4,3941.8,4.14,246.125,195.066,51.059,-68.338,0,33.7949,0
"40.5",276.53,10694.6,566.57,120.62,0.6,43.2,72.23,-46.35,1481.7,65.0,55.0,26.53,8.4,3945.9,4.14,246.155,195.087,51.068,-69.964,0,33.4456,0
"40.6",276.11,10782.2,566.6,119.88,0.6,43.1,72.23,-46.47,1481.0,65.0,55.0,26.54,8.4,3946.6,4.1,246.616,195.087,51.529,-71.494,0,30.1727,0
"40.7",275.79,10750.0,566.56,120.0,0.6,42.5,72.24,-46.59,1480.9,65.0,55.0,26.53,8.4,3957.2,4.1,246.615,195.078,51.537,-73.058,0,28.2892,0
"40.8",275.48,10696.2,566.57,119.99,0.6,43.3,72.24,-46.7,1479.6,65.0,55.0,26.54,8.4,3955.2,4.03,247.406,195.051,52.355,-74.432,0,25.6935,0
"40.9",276.44,10744.2,566.64,120.09,0.6,42.9,72.24,-46.39,1479.1,95.0,55.0,26.5,8.4,4842.6,4.1,359.426,285.057,74.369,-70.155,0,-81.2372,1
"41.0",277.51,10751.8,566.59,120.23,0.6,42.2,72.24,-46.12,1480.6,95.0,55.0,26.52,8.4,4869.4,4.09,359.626,285.06,74.566,-66.18,0,-75.9807,0
"41.1",277.12,10729.3,566.62,119.78,0.6,42.9,72.24,-46.24,1480.1,65.0,55.0,26.51,8.4,3957.6,4.07,246.914,195.036,51.878,-68.011,0,34.493,0
"41.2",276.88,10755.4,566.63,120.08,0.6,43.0,72.24,-46.37,1480.8,65.0,55.0,26.47,8.4,3944.6,4.04,247.302,195.072,52.23,-69.976,0,32.0809,0
"41.3",276.51,10757.9,566.56,120.2,0.6,42.5,72.24,-46.48,1479.5,65.0,55.0,26.51,8.4,3953.5,4.11,246.44,195.033,51.407,-71.323,0,31.2301,0
"41.4",276.12,10714.1,566.63,119.86,0.6,43.2,72.24,-46.6,1480.3,65.0,55.0,26.47,8.4,3948.5,4.1,246.543,195.027,51.516,-72.876,0,28.7268,0
"41.5",275.66,10682.9,566.55,119.64,0.6,43.3,72.24,-46.71,1480.4,65.0,55.0,26.51,8.4,3935.0,4.05,247.132,195.039,52.093,-74.148,0,26.0723,0
"41.6",276.65,10731.1,566.64,120.09,0.6,42.8,72.24,-46.44,1478.8,95.0,55.0,26.55,8.4,4852.5,4.16,358.463,285.081,73.382,-70.151,0,-80.1019,1
"41.7",277.64,10759.6,566.52,119.76,0.6,43.1,72.24,-46.18,1480.2,95.0,55.0,26.53,8.4,4835.9,4.14,358.74,285.051,73.689,-66.15,0,-75.461,0
"41.8",277.27,10729.9,566.54,120.35,0.6,42.6,72.24,-46.31,1479.0,65.0,55.0,26.52,8.4,3934.6,4.08,246.71,194.985,51.725,-68.009,0,35.3602,0
"41.9",276.86,10730.4,566.41,120.55,0.6,43.1,72.24,-46.43,1480.8,65.0,55.0,26.51,8.4,3943.6,4.09,246.628,195.006,51.622,-69.862,0,33.2618,0
"42.0",276.46,10729.0,566.51,120.31,0.6,43.3,72.24,-46.54,1479.6,65.0,55.0,26.53,8.4,3949.5,3.95,248.35,195.027,53.323,-71.015,0,29.6161,0
"42.1",276.18,10771.4,566.62,120.02,0.6,42.7,72.24,-46.66,1478.7,65.0,55.0,26.53,8.4,3955.0,4.14,246.142,195.069,51.073,-72.732,0,29.4338,0
"42.2",275.86,10728.2,566.54,120.45,0.6,43.2,72.24,-46.77,1481.4,65.0,55.0,26.56,8.4,3956.7,4.06,247.009,195.018,51.991,-74.21,0,27.0886,0
"42.3",276.97,10697.0,566.53,120.06,0.6,42.7,72.25,-46.4,1481.6,95.0,55.0,26.54,8.4,4860.0,3.98,361.479,285.009,76.47,-69.942,0,-82.5969,1
"42.4",277.94,10726.6,566.53,119.61,0.6,43.0,72.25,-46.13,1479.9,95.0,55.0,26.52,8.41,4853.0,4.11,359.274,285.063,74.211,-66.032,0,-75.6826,0
"42.5",277.58,10705.9,566.57,120.38,0.6,42.9,72.25,-46.26,1480.3,65.0,55.0,26.53,8.41,3948.0,4.02,247.534,195.063,52.471,-67.776,0,35.1505,0
"42.6",277.23,10782.4,566.54,119.75,0.6,43.0,72.25,-46.38,1479.7,65.0,55.0,26.54,8.41,3959.2,4.13,246.29,195.093,51.197,-69.509,0,33.5616,0
"42.7",276.74,10718.5,566.56,119.73,0.6,42.9,72.25,-46.5,1479.5,65.0,55.0,26.52,8.4,3936.7,4.05,247.197,195.09,52.107,-71.11,0,30.4252,0
"42.8",276.27,10732.1,566.45,121.3,0.6,42.7,72.25,-46.62,1479.7,65.0,55.0,26.53,8.4,3960.6,4.13,246.221,195.036,51.185,-72.694,0,30.8039,0
"42.9",275.93,10723.4,566.5,119.68,0.6,43.1,72.25,-46.73,1479.7,65.0,55.0,26.5,8.4,3943.1,4.07,246.929,195.06,51.869,-73.898,0,26.819,0
"43.0",275.61,10711.5,566.59,119.36,0.6,43.3,72.25,-46.83,1480.0,65.0,55.0,26.55,8.4,3946.3,4.1,246.56,195.042,51.518,-75.253,0,25.093,0
"43.1",276.69,10758.5,566.53,120.39,0.6,42.9,72.25,-46.51,1480.2,95.0,55.0,26.54,8.41,4857.9,4.06,360.089,285.027,75.062,-71.109,0,-82.4274,1
"43.2",277.64,10786.8,566.47,121.07,0.6,43.5,72.25,-46.29,1480.5,95.0,55.0,26.54,8.41,4847.3,4.13,358.903,285.039,73.864,-67.198,0,-75.4751,0
"43.3",277.28,10745.6,566.56,120.41,0.6,43.8,72.25,-46.41,1482.1,65.0,55.0,26.55,8.41,3964.1,4.04,247.254,195.018,52.236,-69.179,0,33.6052,0
"43.4",276.82,10700.9,566.55,119.58,0.6,42.9,72.25,-46.53,1479.6,65.0,55.0,26.53,8.41,3937.8,4.05,247.052,194.973,52.079,-70.624,0,30.953,0
"43.5",276.4,10752.9,566.56,120.13,0.6,43.5,72.25,-46.65,1478.1,65.0,55.0,26.52,8.41,3936.4,4.15,245.857,194.946,50.911,-72.002,0,30.7956,0
"43.6",276.06,10771.9,566.46,119.9,0.6,42.9,72.25,-46.76,1479.0,65.0,55.0,26.53,8.41,3944.5,4.05,246.973,194.904,52.069,-73.57,0,27.4326,0
"43.7",275.76,10785.2,566.57,120.03,0.6,43.1,72.25,-46.86,1479.8,65.0,55.0,26.53,8.41,3954.0,4.0,247.621,194.934,52.687,-74.987,0,25.0786,0
"43.8",275.3,10740.7,566.59,120.28,0.6,43.2,72.26,-46.96,1480.1,65.0,55.0,26.56,8.4,3968.1,4.21,245.179,194.913,50.266,-76.126,0,26.0821,0
"43.9",276.41,10697.1,566.57,119.32,0.6,43.2,72.26,-46.55,1479.4,95.0,55.0,26.52,8.41,4828.5,3.98,361.283,284.877,76.406,-71.688,0,-85.6041,1
"44.0",277.41,10764.9,566.55,120.46,0.6,43.0,72.26,-46.28,1478.9,95.0,55.0,26.52,8.41,4846.1,4.07,359.774,284.922,74.852,-67.798,0,-77.7773,0
"44.1",276.94,10761.2,566.52,119.27,0.6,42.9,72.26,-46.4,1479.6,65.0,55.0,26.51,8.41,3943.1,4.13,246.039,194.904,51.135,-69.338,0,33.2048,0
"44.2",276.58,10683.0,566.48,119.72,0.6,43.2,72.26,-46.52,1480.0,65.0,55.0,26.53,8.41,3953.6,4.1,246.44,194.94,51.5,-71.1,0,31.016,0
"44.3",276.19,10790.6,566.57,120.41,0.6,42.7,72.26,-46.63,1478.6,65.0,55.0,26.54,8.41,3945.0,4.09,246.54,194.934,51.606,-72.651,0,29.5464,0
"44.4",275.75,10689.8,566.5,119.71,0.6,42.8,72.26,-46.74,1478.7,65.0,55.0,26.52,8.41,3932.3,4.03,247.173,194.883,52.29,-73.884,0,26.4268,0
"44.5",275.26,10733.8,566.53,119.58,0.6,42.6,72.26,-46.85,1480.9,65.0,55.0,26.54,8.41,3949.5,4.06,246.822,194.874,51.948,-75.159,0,24.7798,0
"44.6",276.4,10785.5,566.51,119.27,0.6,42.7,72.26,-46.51,1480.1,95.0,55.0,26.55,8.41,4846.8,4.11,359.003,284.85,74.153,-70.887,0,-82.5264,1
"44.7",277.51,10767.6,566.48,120.0,0.6,43.1,72.26,-46.24,1480.4,95.0,55.0,26.56,8.41,4852.2,4.09,359.351,284.853,74.498,-67.056,0,-76.9311,0
"44.8",277.14,10736.3,566.52,119.53,0.6,42.8,72.26,-46.36,1478.6,64.9,55.0,26.55,8.41,3955.1,4.09,246.371,194.79,51.581,-68.782,0,33.9229,0
"44.9",276.77,10636.6,566.51,119.59,0.6,43.2,72.26,-46.48,1479.1,64.9,55.0,26.54,8.41,3937.5,4.01,247.259,194.754,52.505,-70.296,0,31.0869,0
"45.0",276.44,10776.0,566.45,120.57,0.6,42.8,72.26,-46.6,1478.7,64.9,55.0,26.52,8.41,3946.1,4.09,246.265,194.712,51.553,-72.009,0,30.9069,0
"45.1",275.96,10694.2,566.57,119.62,0.6,43.2,72.26,-46.71,1479.9,64.9,55.0,26.59,8.41,3941.4,4.1,246.137,194.706,51.431,-73.326,0,28.1769,0
"45.2",276.99,10736.2,566.48,120.06,0.6,42.5,72.26,-46.4,1479.6,94.9,55.0,26.55,8.41,4839.1,4.06,359.655,284.694,74.961,-69.361,0,-80.1724,1
"45.3",277.9,10735.6,566.47,120.13,0.6,42.8,72.26,-46.24,1479.6,94.9,55.0,26.59,8.41,4843.1,4.23,356.755,284.625,72.13,-65.53,0,-72.2742,0
"45.4",277.42,10753.1,566.51,119.91,0.6,42.8,72.27,-46.36,1479.9,64.9,55.0,26.55,8.41,3953.6,4.05,246.649,194.637,52.012,-67.472,0,35.615,0
"45.5",276.94,10736.7,566.53,119.58,0.6,42.4,72.27,-46.48,1478.8,64.9,55.0,26.57,8.41,3952.4,4.06,246.541,194.646,51.895,-69.118,0,33.1456,0
"45.6",276.55,10746.3,566.49,119.95,0.6,42.8,72.27,-46.59,1479.3,64.9,55.0,26.56,8.41,3929.0,3.97,247.6,194.643,52.957,-70.546,0,30.5175,0
"45.7",276.06,10728.9,566.49,120.44,0.6,42.7,72.27,-46.71,1479.4,64.9,55.0,26.5,8.41,3952.0,4.06,246.589,194.685,51.904,-72.172,0,29.8029,0
"45.8",275.64,10689.3,566.47,119.62,0.6,42.9,72.27,-46.81,1480.1,64.9,55.0,26.53,8.41,3945.6,4.08,246.321,194.664,51.657,-73.658,0,27.2331,0
"45.9",275.33,10699.8,566.47,119.96,0.6,43.1,72.27,-46.92,1481.8,64.9,55.0,26.52,8.41,3948.5,4.02,247.036,194.664,52.372,-74.945,0,25.1516,0
"46.0",276.41,10712.9,566.54,120.02,0.6,43.4,72.27,-46.58,1479.8,94.9,55.0,26.54,8.41,4844.4,4.04,359.891,284.601,75.29,-70.731,0,-82.5654,1
"46.1",277.51,10760.5,566.51,121.19,0.6,43.4,72.27,-46.32,1479.8,94.9,55.0,26.58,8.42,4848.6,4.04,359.892,284.598,75.294,-66.692,0,-76.0064,0
"46.2",277.17,10726.3,566.43,121.44,0.601,43.0,72.27,-46.44,1480.8,64.9,55.0,26.54,8.42,3948.5,4.06,246.548,194.655,51.893,-68.673,0,35.7166,0
"46.3",276.88,10703.4,566.56,119.52,0.601,43.3,72.27,-46.56,1479.0,64.9,55.0,26.56,8.41,3934.9,4.17,245.34,194.712,50.628,-70.183,0,33.0881,0
"46.4",276.4,10757.4,566.59,120.27,0.601,43.5,72.27,-46.67,1479.3,64.9,55.0,26.56,8.41,3941.0,4.1,246.189,194.748,51.441,-72.015,0,30.559,0
"46.5",276.03,10709.1,566.51,119.81,0.601,43.1,72.27,-46.78,1479.0,64.9,55.0,26.58,8.41,3941.1,4.19,245.131,194.718,50.413,-73.258,0,29.4433,0
"46.6",275.62,10784.7,566.57,120.29,0.601,43.4,72.27,-46.89,1479.6,64.9,55.0,26.56,8.41,3939.8,4.1,246.09,194.67,51.42,-74.767,0,26.9349,0
"46.7",276.66,10741.9,566.46,120.5,0.601,43.2,72.27,-46.62,1480.4,94.9,55.0,26.56,8.42,4841.9,4.14,358.291,284.685,73.606,-70.612,0,-80.1642,1
"46.8",277.68,10733.7,566.42,118.85,0.601,43.1,72.27,-46.32,1480.9,94.9,55.0,26.54,8.42,4856.2,4.09,359.187,284.718,74.469,-66.664,0,-77.4368,0
"46.9",277.35,10716.1,566.47,121.59,0.601,43.5,72.28,-46.44,1479.4,64.9,55.0,26.56,8.42,3942.6,4.11,246.048,194.727,51.321,-68.366,0,36.8547,0
"47.0",276.99,10721.4,566.47,120.02,0.601,43.1,72.28,-46.56,1480.2,64.9,55.0,26.5,8.42,3947.5,4.06,246.697,194.775,51.922,-70.36,0,32.1603,0
"47.1",276.67,10755.1,566.5,120.89,0.601,43.1,72.28,-46.67,1479.7,64.9,55.0,26.6,8.42,3952.2,4.05,246.876,194.82,52.056,-71.982,0,30.7925,0
"47.2",276.26,10765.5,566.39,119.86,0.601,42.3,72.28,-46.78,1479.7,65.0,55.0,26.56,8.42,3956.8,4.07,246.693,194.859,51.834,-73.177,0,28.2409,0
"47.3",275.92,10775.9,566.44,120.48,0.601,42.7,72.28,-46.88,1482.8,64.9,55.0,26.57,8.41,3959.3,4.0,247.496,194.829,52.667,-74.595,0,26.1883,0
"47.4",276.89,10698.0,566.48,120.39,0.601,43.1,72.28,-46.6,1480.1,94.9,55.0,26.55,8.42,4844.2,4.09,359.202,284.739,74.463,-70.283,0,-80.6,1
"47.5",277.85,10725.0,566.44,120.44,0.601,43.1,72.28,-46.3,1480.0,94.9,55.0,26.57,8.42,4841.6,4.01,360.603,284.751,75.852,-66.496,0,-76.9153,0
"47.6",277.42,10715.3,566.53,120.45,0.601,42.8,72.28,-46.43,1478.8,64.9,55.0,26.58,8.42,3963.7,4.09,246.383,194.793,51.59,-68.258,0,35.5682,0
"47.7",276.98,10757.8,566.58,120.11,0.601,43.2,72.28,-46.54,1481.0,64.9,55.0,26.56,8.42,3954.8,4.02,247.204,194.793,52.411,-70.033,0,32.0742,0
"47.8",276.72,10698.8,566.49,120.35,0.601,43.1,72.28,-46.66,1480.1,64.9,55.0,26.55,8.42,3938.1,4.04,246.94,194.787,52.153,-71.446,0,30.7927,0
"47.9",276.35,10773.6,566.58,120.75,0.601,43.3,72.28,-46.77,1481.2,64.9,55.0,26.53,8.42,3959.1,4.14,245.763,194.76,51.003,-73.236,0,30.1055,0
"48.0",275.98,10713.2,566.56,120.37,0.601,42.8,72.28,-46.87,1480.0,64.9,55.0,26.6,8.42,3940.7,4.04,246.882,194.739,52.143,-74.41,0,26.9529,0
"48.1",276.96,10758.3,566.45,119.45,0.601,42.2,72.28,-46.55,1480.3,94.9,55.0,26.57,8.42,4842.3,4.08,359.314,284.694,74.62,-70.256,0,-81.506,1
"48.2",277.95,10716.2,566.54,119.85,0.601,43.2,72.28,-46.3,1480.1,94.9,55.0,26.56,8.42,4847.6,4.1,359.013,284.721,74.292,-66.486,0,-75.7939,0
"48.3",277.41,10691.8,566.48,120.13,0.601,43.0,72.28,-46.42,1480.6,64.9,55.0,26.58,8.42,3953.0,4.03,247.014,194.739,52.275,-67.902,0,34.9661,0
"48.4",277.13,10664.6,566.49,120.67,0.601,43.3,72.28,-46.54,1478.7,64.9,55.0,26.6,8.42,3957.0,3.97,247.767,194.754,53.013,-69.819,0,32.4371,0
"48.5",276.65,10732.8,566.52,120.31,0.601,42.7,72.29,-46.65,1481.0,64.9,55.0,26.55,8.42,3949.8,4.16,245.59,194.811,50.779,-71.462,0,32.0291,0
"48.6",276.18,10769.5,566.47,121.08,0.601,43.2,72.29,-46.76,1480.3,64.9,55.0,26.58,8.42,3945.0,4.04,246.992,194.823,52.169,-73.222,0,29.0513,0
"48.7",275.74,10709.3,566.54,121.02,0.601,42.9,72.29,-46.87,1480.3,64.9,55.0,26.56,8.42,3951.3,4.06,246.749,194.814,51.935,-74.204,0,27.7064,0
"48.8",276.84,10739.8,566.5,120.15,0.601,43.1,72.29,-46.56,1483.3,94.9,55.0,26.56,8.42,4869.8,4.08,359.521,284.838,74.683,-70.199,0,-81.0832,1
"48.9",277.93,10763.1,566.35,119.48,0.601,42.6,72.29,-46.3,1479.8,94.9,55.0,26.57,8.42,4836.6,4.12,358.81,284.838,73.972,-66.177,0,-75.6637,0
"49.0",277.6,10706.7,566.52,119.51,0.601,42.8,72.29,-46.42,1480.5,65.0,55.0,26.61,8.42,3952.3,4.04,247.036,194.853,52.183,-68.391,0,34.0314,0
"49.1",277.19,10725.5,566.52,120.88,0.601,43.7,72.29,-46.53,1480.7,64.9,55.0,26.59,8.42,3943.8,4.06,246.76,194.829,51.931,-69.773,0,33.7681,0
"49.2",276.88,10683.0,566.53,119.93,0.601,43.0,72.29,-46.65,1479.7,64.9,55.0,26.57,8.42,3934.9,4.05,246.836,194.802,52.034,-71.391,0,30.705,0
"49.3",276.5,10744.6,566.5,119.93,0.601,42.8,72.29,-46.76,1481.2,64.9,55.0,26.53,8.42,3923.1,4.03,247.097,194.829,52.268,-72.823,0,28.5198,0
"49.4",276.08,10744.3,566.46,118.79,0.601,42.5,72.29,-46.87,1480.5,64.9,55.0,26.6,8.42,3944.4,4.09,246.405,194.826,51.579,-74.138,0,26.2347,0
"49.5",275.63,10758.9,566.5,120.07,0.601,42.9,72.29,-46.97,1481.7,64.9,55.0,26.58,8.42,3954.4,4.1,246.288,194.817,51.471,-75.683,0,25.5347,0
"49.6",276.64,10755.6,566.59,119.59,0.601,42.7,72.29,-46.6,1479.9,94.9,55.0,26.57,8.42,4857.8,4.02,360.491,284.79,75.701,-71.23,0,-83.8892,1
"49.7",277.71,10750.2,566.58,120.62,0.601,43.1,72.29,-46.35,1479.4,94.9,55.0,26.6,8.43,4858.5,4.09,359.298,284.805,74.493,-67.298,0,-76.4145,0
"49.8",277.31,10739.2,566.52,120.04,0.601,42.7,72.29,-46.47,1479.5,64.9,55.0,26.57,8.42,3950.8,4.05,246.867,194.814,52.053,-69.018,0,33.7624,0
"49.9",276.96,10753.4,566.37,119.49,0.601,43.5,72.29,-46.59,1480.1,64.9,55.0,26.58,8.42,3933.6,4.06,246.739,194.82,51.919,-70.526,0,31.3685,0
"50.0",276.6,10720.8,566.49,119.57,0.601,43.0,72.3,-46.7,1481.1,64.9,55.0,26.58,8.42,3934.9,4.04,247.0,194.838,52.162,-72.181,0,29.0582,0
"50.1",276.09,10727.4,566.36,120.31,0.601,43.6,72.3,-46.81,1479.3,64.9,55.0,26.58,8.42,3958.0,4.02,247.274,194.847,52.427,-73.576,0,27.5031,0
"50.2",275.8,10754.1,566.54,120.74,0.601,43.0,72.3,-46.91,1477.9,64.9,55.0,26.57,8.42,3953.2,4.03,247.104,194.811,52.293,-74.912,0,26.3736,0
"50.3",276.85,10752.0,566.45,120.62,0.601,42.8,72.3,-46.7,1479.3,94.9,55.0,26.59,8.42,4850.5,4.22,357.093,284.763,72.33,-70.85,0,-78.9596,1
"50.4",277.83,10772.8,566.51,119.28,0.601,43.0,72.3,-46.41,1479.4,94.9,55.0,26.61,8.43,4841.9,4.1,359.067,284.769,74.298,-66.967,0,-77.1302,0
"50.5",277.51,10722.1,566.48,120.46,0.601,43.3,72.3,-46.53,1478.9,64.9,55.0,26.58,8.43,3940.6,4.12,246.036,194.811,51.225,-68.695,0,35.476,0
"50.6",277.11,10691.4,566.46,120.84,0.601,43.1,72.3,-46.65,1480.8,64.9,55.0,26.6,8.43,3956.8,3.99,247.559,194.784,52.775,-70.553,0,31.9553,0
"50.7",276.65,10699.2,566.38,120.5,0.601,43.4,72.3,-46.76,1479.7,64.9,55.0,26.62,8.42,3948.3,4.12,245.935,194.724,51.211,-71.745,0,31.4894,0
"50.8",276.32,10732.6,566.44,120.59,0.601,43.0,72.3,-46.86,1481.5,64.9,55.0,26.55,8.42,3951.0,4.04,246.881,194.73,52.151,-73.475,0,28.4558,0
"50.9",275.95,10666.7,566.37,120.19,0.601,43.2,72.3,-46.96,1480.3,64.9,55.0,26.6,8.42,3946.3,4.0,247.336,194.712,52.624,-74.815,0,25.7909,0
"51.0",276.96,10732.8,566.46,120.82,0.601,43.1,72.3,-46.68,1480.4,94.9,55.0,26.57,8.43,4845.4,4.08,359.381,284.745,74.636,-70.635,0,-80.714,1
"51.1",278.01,10758.3,566.51,119.95,0.601,42.8,72.3,-46.44,1479.9,94.9,55.0,26.59,8.43,4846.5,4.11,358.817,284.7,74.117,-66.733,0,-75.8218,0
"51.2",277.66,10715.0,566.43,119.94,0.601,42.6,72.3,-46.55,1479.3,64.9,55.0,26.62,8.43,3935.3,4.04,246.825,194.697,52.128,-68.616,0,34.3745,0
"51.3",277.28,10692.8,566.58,120.44,0.601,42.2,72.3,-46.67,1479.7,64.9,55.0,26.58,8.43,3961.2,3.97,247.719,194.712,53.007,-70.103,0,31.9959,0
"51.4",276.92,10730.2,566.48,120.51,0.601,42.9,72.3,-46.78,1479.0,64.9,55.0,26.57,8.43,3942.2,3.97,247.7,194.712,52.988,-71.615,0,30.0965,0
"51.5",276.59,10765.1,566.38,119.32,0.601,43.1,72.31,-46.88,1480.6,64.9,55.0,26.55,8.43,3936.3,4.08,246.26,194.622,51.638,-73.205,0,28.3374,0
"51.6",276.37,10734.8,566.44,119.3,0.601,43.2,72.31,-46.98,1480.3,64.9,55.0,26.56,8.43,3943.1,4.06,246.561,194.67,51.891,-74.495,0,26.3918,0
"51.7",276.1,10717.9,566.49,121.44,0.601,43.1,72.31,-47.08,1479.9,64.9,55.0,26.59,8.42,3962.7,4.05,246.677,194.652,52.025,-75.916,0,26.6264,0
"51.8",277.05,10738.2,566.42,120.36,0.601,43.3,72.31,-46.86,1478.6,94.9,55.0,26.59,8.43,4859.5,4.21,357.088,284.622,72.466,-71.653,0,-79.9733,1
"51.9",278.06,10699.1,566.5,120.4,0.601,43.3,72.31,-46.57,1481.1,94.9,55.0,26.6,8.43,4850.6,4.01,360.406,284.586,75.82,-67.856,0,-78.1796,0
"52.0",277.76,10713.1,566.39,120.68,0.601,43.5,72.31,-46.68,1479.6,64.9,55.0,26.58,8.43,3952.8,4.0,247.208,194.604,52.604,-69.465,0,33.8512,0
"52.1",277.4,10783.3,566.38,120.01,0.601,42.5,72.31,-46.79,1480.0,64.9,55.0,26.6,8.43,3938.7,4.13,245.655,194.598,51.057,-70.995,0,32.7344,0
"52.2",277.01,10737.1,566.52,120.37,0.601,43.4,72.31,-46.9,1478.7,64.9,55.0,26.56,8.43,3944.7,4.04,246.759,194.637,52.122,-72.757,0,29.7375,0
"52.3",276.64,10709.6,566.51,119.85,0.601,42.6,72.31,-47.0,1478.0,64.9,55.0,26.59,8.43,3934.6,3.98,247.445,194.613,52.832,-73.945,0,26.8639,0
"52.4",276.27,10728.4,566.41,120.47,0.601,43.2,72.31,-47.1,1479.0,64.9,55.0,26.59,8.43,3950.9,4.07,246.418,194.643,51.775,-75.315,0,26.682,0
"52.5",275.92,10766.1,566.48,120.07,0.601,43.0,72.31,-47.19,1481.7,64.9,55.0,26.59,8.43,3950.9,4.1,246.079,194.652,51.427,-76.766,0,24.7234,0
"52.6",275.57,10718.4,566.55,120.08,0.601,43.1,72.31,-47.28,1482.4,64.9,55.0,26.61,8.42,3936.9,4.05,246.595,194.607,51.988,-77.854,0,22.6815,0
"52.7",276.62,10713.8,566.46,120.52,0.601,42.8,72.31,-46.98,1481.9,94.8,55.0,26.57,8.43,4839.4,4.07,359.285,284.535,74.75,-73.55,0,-84.468,1
"52.8",277.62,10744.4,566.44,120.53,0.601,43.1,72.31,-46.75,1479.8,94.8,55.0,26.64,8.43,4835.4,4.14,358.102,284.538,73.564,-69.505,0,-77.9938,0
